Province,Country,Date,Value
,Serbia,3/26/2020,384
,Serbia,3/25/2020,384
,Serbia,3/24/2020,303
,Serbia,3/23/2020,249
,Serbia,3/22/2020,222
,Serbia,3/21/2020,171
,Serbia,3/20/2020,135
,Serbia,3/19/2020,103
,Serbia,3/18/2020,83
,Serbia,3/17/2020,65
,Serbia,3/16/2020,55
,Serbia,3/15/2020,48
,Serbia,3/14/2020,46
,Serbia,3/13/2020,35
,Serbia,3/12/2020,19
,Serbia,3/11/2020,12
,Serbia,3/10/2020,5
,Serbia,3/9/2020,1
,Serbia,3/8/2020,1
,Serbia,3/7/2020,1
,Serbia,3/6/2020,1
,Serbia,3/5/2020,0
,Serbia,3/4/2020,0
,Serbia,3/3/2020,0
,Serbia,3/2/2020,0
,Serbia,3/1/2020,0
,Serbia,2/29/2020,0
,Serbia,2/28/2020,0
,Serbia,2/27/2020,0
,Serbia,2/26/2020,0
,Serbia,2/25/2020,0
,Serbia,2/24/2020,0
,Serbia,2/23/2020,0
,Serbia,2/22/2020,0
,Serbia,2/21/2020,0
,Serbia,2/20/2020,0
,Serbia,2/19/2020,0
,Serbia,2/18/2020,0
,Serbia,2/17/2020,0
,Serbia,2/16/2020,0
,Serbia,2/15/2020,0
,Serbia,2/14/2020,0
,Serbia,2/13/2020,0
,Serbia,2/12/2020,0
,Serbia,2/11/2020,0
,Serbia,2/10/2020,0
,Serbia,2/9/2020,0
,Serbia,2/8/2020,0
,Serbia,2/7/2020,0
,Serbia,2/6/2020,0
,Serbia,2/5/2020,0
,Serbia,2/4/2020,0
,Serbia,2/3/2020,0
,Serbia,2/2/2020,0
,Serbia,2/1/2020,0
,Serbia,1/31/2020,0
,Serbia,1/30/2020,0
,Serbia,1/29/2020,0
,Serbia,1/28/2020,0
,Serbia,1/27/2020,0
,Serbia,1/26/2020,0
,Serbia,1/25/2020,0
,Serbia,1/24/2020,0
,Serbia,1/23/2020,0
,Serbia,1/22/2020,0
,Seychelles,4/14/2020,11
,Seychelles,4/13/2020,11
,Seychelles,4/12/2020,11
,Seychelles,4/11/2020,11
,Seychelles,4/10/2020,11
,Seychelles,4/9/2020,11
,Seychelles,4/8/2020,11
,Seychelles,4/7/2020,11
,Seychelles,4/6/2020,11
,Seychelles,4/5/2020,10
,Seychelles,4/4/2020,10
,Seychelles,4/3/2020,10
,Seychelles,4/2/2020,10
,Seychelles,4/1/2020,10
,Seychelles,3/31/2020,10
,Seychelles,3/30/2020,8
,Seychelles,3/29/2020,8
,Seychelles,3/28/2020,8
,Seychelles,3/27/2020,7
,Seychelles,3/26/2020,7
,Seychelles,3/25/2020,7
,Seychelles,3/24/2020,7
,Seychelles,3/23/2020,7
,Seychelles,3/22/2020,7
,Seychelles,3/21/2020,7
,Seychelles,3/20/2020,7
,Seychelles,3/19/2020,6
,Seychelles,3/18/2020,4
,Seychelles,3/17/2020,4
,Seychelles,3/16/2020,3
,Seychelles,3/15/2020,2
,Seychelles,3/14/2020,2
,Seychelles,3/13/2020,0
,Seychelles,3/12/2020,0
,Seychelles,3/11/2020,0
,Seychelles,3/10/2020,0
,Seychelles,3/9/2020,0
,Seychelles,3/8/2020,0
,Seychelles,3/7/2020,0
,Seychelles,3/6/2020,0
,Seychelles,3/5/2020,0
,Seychelles,3/4/2020,0
,Seychelles,3/3/2020,0
,Seychelles,3/2/2020,0
,Seychelles,3/1/2020,0
,Seychelles,2/29/2020,0
,Seychelles,2/28/2020,0
,Seychelles,2/27/2020,0
,Seychelles,2/26/2020,0
,Seychelles,2/25/2020,0
,Seychelles,2/24/2020,0
,Seychelles,2/23/2020,0
,Seychelles,2/22/2020,0
,Seychelles,2/21/2020,0
,Seychelles,2/20/2020,0
,Seychelles,2/19/2020,0
,Seychelles,2/18/2020,0
,Seychelles,2/17/2020,0
,Seychelles,2/16/2020,0
,Seychelles,2/15/2020,0
,Seychelles,2/14/2020,0
,Seychelles,2/13/2020,0
,Seychelles,2/12/2020,0
,Seychelles,2/11/2020,0
,Seychelles,2/10/2020,0
,Seychelles,2/9/2020,0
,Seychelles,2/8/2020,0
,Seychelles,2/7/2020,0
,Seychelles,2/6/2020,0
,Seychelles,2/5/2020,0
,Seychelles,2/4/2020,0
,Seychelles,2/3/2020,0
,Seychelles,2/2/2020,0
,Seychelles,2/1/2020,0
,Seychelles,1/31/2020,0
,Seychelles,1/30/2020,0
,Seychelles,1/29/2020,0
,Seychelles,1/28/2020,0
,Seychelles,1/27/2020,0
,Seychelles,1/26/2020,0
,Seychelles,1/25/2020,0
,Seychelles,1/24/2020,0
,Seychelles,1/23/2020,0
,Seychelles,1/22/2020,0
,Sierra Leone,4/14/2020,11
,Sierra Leone,4/13/2020,10
,Sierra Leone,4/12/2020,10
,Sierra Leone,4/11/2020,8
,Sierra Leone,4/10/2020,8
,Sierra Leone,4/9/2020,7
,Sierra Leone,4/8/2020,7
,Sierra Leone,4/7/2020,6
,Sierra Leone,4/6/2020,6
,Sierra Leone,4/5/2020,6
,Sierra Leone,4/4/2020,4
,Sierra Leone,4/3/2020,2
,Sierra Leone,4/2/2020,2
,Sierra Leone,4/1/2020,2
,Sierra Leone,3/31/2020,1
,Sierra Leone,3/30/2020,0
,Sierra Leone,3/29/2020,0
,Sierra Leone,3/28/2020,0
,Sierra Leone,3/27/2020,0
,Sierra Leone,3/26/2020,0
,Sierra Leone,3/25/2020,0
,Sierra Leone,3/24/2020,0
,Sierra Leone,3/23/2020,0
,Sierra Leone,3/22/2020,0
,Sierra Leone,3/21/2020,0
,Sierra Leone,3/20/2020,0
,Sierra Leone,3/19/2020,0
,Sierra Leone,3/18/2020,0
,Sierra Leone,3/17/2020,0
,Sierra Leone,3/16/2020,0
,Sierra Leone,3/15/2020,0
,Sierra Leone,3/14/2020,0
,Sierra Leone,3/13/2020,0
,Sierra Leone,3/12/2020,0
,Sierra Leone,3/11/2020,0
,Sierra Leone,3/10/2020,0
,Sierra Leone,3/9/2020,0
,Sierra Leone,3/8/2020,0
,Sierra Leone,3/7/2020,0
,Sierra Leone,3/6/2020,0
,Sierra Leone,3/5/2020,0
,Sierra Leone,3/4/2020,0
,Sierra Leone,3/3/2020,0
,Sierra Leone,3/2/2020,0
,Sierra Leone,3/1/2020,0
,Sierra Leone,2/29/2020,0
,Sierra Leone,2/28/2020,0
,Sierra Leone,2/27/2020,0
,Sierra Leone,2/26/2020,0
,Sierra Leone,2/25/2020,0
,Sierra Leone,2/24/2020,0
,Sierra Leone,2/23/2020,0
,Sierra Leone,2/22/2020,0
,Sierra Leone,2/21/2020,0
,Sierra Leone,2/20/2020,0
,Sierra Leone,2/19/2020,0
,Sierra Leone,2/18/2020,0
,Sierra Leone,2/17/2020,0
,Sierra Leone,2/16/2020,0
,Sierra Leone,2/15/2020,0
,Sierra Leone,2/14/2020,0
,Sierra Leone,2/13/2020,0
,Sierra Leone,2/12/2020,0
,Sierra Leone,2/11/2020,0
,Sierra Leone,2/10/2020,0
,Sierra Leone,2/9/2020,0
,Sierra Leone,2/8/2020,0
,Sierra Leone,2/7/2020,0
,Sierra Leone,2/6/2020,0
,Sierra Leone,2/5/2020,0
,Sierra Leone,2/4/2020,0
,Sierra Leone,2/3/2020,0
,Sierra Leone,2/2/2020,0
,Sierra Leone,2/1/2020,0
,Sierra Leone,1/31/2020,0
,Sierra Leone,1/30/2020,0
,Sierra Leone,1/29/2020,0
,Sierra Leone,1/28/2020,0
,Sierra Leone,1/27/2020,0
,Sierra Leone,1/26/2020,0
,Sierra Leone,1/25/2020,0
,Sierra Leone,1/24/2020,0
,Sierra Leone,1/23/2020,0
,Sierra Leone,1/22/2020,0
,Singapore,4/14/2020,3252
,Singapore,4/13/2020,2918
,Singapore,4/12/2020,2532
,Singapore,4/11/2020,2299
,Singapore,4/10/2020,2108
,Singapore,4/9/2020,1910
,Singapore,4/8/2020,1623
,Singapore,4/7/2020,1481
,Singapore,4/6/2020,1375
,Singapore,4/5/2020,1309
,Singapore,4/4/2020,1189
,Singapore,4/3/2020,1114
,Singapore,4/2/2020,1049
,Singapore,4/1/2020,1000
,Singapore,3/31/2020,926
,Singapore,3/30/2020,879
,Singapore,3/29/2020,844
,Singapore,3/28/2020,802
,Singapore,3/27/2020,732
,Singapore,3/26/2020,683
,Singapore,3/25/2020,631
,Singapore,3/24/2020,558
,Singapore,3/23/2020,509
,Singapore,3/22/2020,455
,Singapore,3/21/2020,432
,Singapore,3/20/2020,385
,Singapore,3/19/2020,345
,Singapore,3/18/2020,313
,Singapore,3/17/2020,266
,Singapore,3/16/2020,243
,Singapore,3/15/2020,226
,Singapore,3/14/2020,212
,Singapore,3/13/2020,200
,Singapore,3/12/2020,178
,Singapore,3/11/2020,178
,Singapore,3/10/2020,160
,Singapore,3/9/2020,150
,Singapore,3/8/2020,150
,Singapore,3/7/2020,138
,Singapore,3/6/2020,130
,Singapore,3/5/2020,117
,Singapore,3/4/2020,110
,Singapore,3/3/2020,110
,Singapore,3/2/2020,108
,Singapore,3/1/2020,106
,Singapore,2/29/2020,102
,Singapore,2/28/2020,93
,Singapore,2/27/2020,93
,Singapore,2/26/2020,93
,Singapore,2/25/2020,91
,Singapore,2/24/2020,89
,Singapore,2/23/2020,89
,Singapore,2/22/2020,85
,Singapore,2/21/2020,85
,Singapore,2/20/2020,84
,Singapore,2/19/2020,84
,Singapore,2/18/2020,81
,Singapore,2/17/2020,77
,Singapore,2/16/2020,75
,Singapore,2/15/2020,72
,Singapore,2/14/2020,67
,Singapore,2/13/2020,58
,Singapore,2/12/2020,50
,Singapore,2/11/2020,47
,Singapore,2/10/2020,45
,Singapore,2/9/2020,40
,Singapore,2/8/2020,33
,Singapore,2/7/2020,30
,Singapore,2/6/2020,28
,Singapore,2/5/2020,28
,Singapore,2/4/2020,24
,Singapore,2/3/2020,18
,Singapore,2/2/2020,18
,Singapore,2/1/2020,16
,Singapore,1/31/2020,13
,Singapore,1/30/2020,10
,Singapore,1/29/2020,7
,Singapore,1/28/2020,7
,Singapore,1/27/2020,5
,Singapore,1/26/2020,4
,Singapore,1/25/2020,3
,Singapore,1/24/2020,3
,Singapore,1/23/2020,1
,Singapore,1/22/2020,0
,Slovakia,4/14/2020,835
,Slovakia,4/13/2020,769
,Slovakia,4/12/2020,742
,Slovakia,4/11/2020,728
,Slovakia,4/10/2020,715
,Slovakia,4/9/2020,701
,Slovakia,4/8/2020,682
,Slovakia,4/7/2020,581
,Slovakia,4/6/2020,534
,Slovakia,4/5/2020,485
,Slovakia,4/4/2020,471
,Slovakia,4/3/2020,450
,Slovakia,4/2/2020,426
,Slovakia,4/1/2020,400
,Slovakia,3/31/2020,363
,Slovakia,3/30/2020,336
,Slovakia,3/29/2020,314
,Slovakia,3/28/2020,292
,Slovakia,3/27/2020,269
,Slovakia,3/26/2020,226
,Slovakia,3/25/2020,216
,Slovakia,3/24/2020,204
,Slovakia,3/23/2020,186
,Slovakia,3/22/2020,185
,Slovakia,3/21/2020,178
,Slovakia,3/20/2020,137
,Slovakia,3/19/2020,123
,Slovakia,3/18/2020,105
,Slovakia,3/17/2020,72
,Slovakia,3/16/2020,63
,Slovakia,3/15/2020,54
,Slovakia,3/14/2020,44
,Slovakia,3/13/2020,32
,Slovakia,3/12/2020,16
,Slovakia,3/11/2020,10
,Slovakia,3/10/2020,7
,Slovakia,3/9/2020,3
,Slovakia,3/8/2020,3
,Slovakia,3/7/2020,1
,Slovakia,3/6/2020,1
,Slovakia,3/5/2020,0
,Slovakia,3/4/2020,0
,Slovakia,3/3/2020,0
,Slovakia,3/2/2020,0
,Slovakia,3/1/2020,0
,Slovakia,2/29/2020,0
,Slovakia,2/28/2020,0
,Slovakia,2/27/2020,0
,Slovakia,2/26/2020,0
,Slovakia,2/25/2020,0
,Slovakia,2/24/2020,0
,Slovakia,2/23/2020,0
,Slovakia,2/22/2020,0
,Slovakia,2/21/2020,0
,Slovakia,2/20/2020,0
,Slovakia,2/19/2020,0
,Slovakia,2/18/2020,0
,Slovakia,2/17/2020,0
,Slovakia,2/16/2020,0
,Slovakia,2/15/2020,0
,Slovakia,2/14/2020,0
,Slovakia,2/13/2020,0
,Slovakia,2/12/2020,0
,Slovakia,2/11/2020,0
,Slovakia,2/10/2020,0
,Slovakia,2/9/2020,0
,Slovakia,2/8/2020,0
,Slovakia,2/7/2020,0
,Slovakia,2/6/2020,0
,Slovakia,2/5/2020,0
,Slovakia,2/4/2020,0
,Slovakia,2/3/2020,0
,Slovakia,2/2/2020,0
,Slovakia,2/1/2020,0
,Slovakia,1/31/2020,0
,Slovakia,1/30/2020,0
,Slovakia,1/29/2020,0
,Slovakia,1/28/2020,0
,Slovakia,1/27/2020,0
,Slovakia,1/26/2020,0
,Slovakia,1/25/2020,0
,Slovakia,1/24/2020,0
,Slovakia,1/23/2020,0
,Slovakia,1/22/2020,0
,Slovenia,4/14/2020,1220
,Slovenia,4/13/2020,1212
,Slovenia,4/12/2020,1205
,Slovenia,4/11/2020,1188
,Slovenia,4/10/2020,1160
,Slovenia,4/9/2020,1124
,Slovenia,4/8/2020,1091
,Slovenia,4/7/2020,1059
,Slovenia,4/6/2020,1021
,Slovenia,4/5/2020,997
,Slovenia,4/4/2020,977
,Slovenia,4/3/2020,934
,Slovenia,4/2/2020,897
,Slovenia,4/1/2020,841
,Slovenia,3/31/2020,802
,Slovenia,3/30/2020,756
,Slovenia,3/29/2020,730
,Slovenia,3/28/2020,684
,Slovenia,3/27/2020,632
,Slovenia,3/26/2020,562
,Slovenia,3/25/2020,528
,Slovenia,3/24/2020,480
,Slovenia,3/23/2020,442
,Slovenia,3/22/2020,414
,Slovenia,3/21/2020,383
,Slovenia,3/20/2020,341
,Slovenia,3/19/2020,286
,Slovenia,3/18/2020,275
,Slovenia,3/17/2020,275
,Slovenia,3/16/2020,253
,Slovenia,3/15/2020,219
,Slovenia,3/14/2020,181
,Slovenia,3/13/2020,141
,Slovenia,3/12/2020,89
,Slovenia,3/11/2020,57
,Slovenia,3/10/2020,31
,Slovenia,3/9/2020,16
,Slovenia,3/8/2020,16
,Slovenia,3/7/2020,7
,Slovenia,3/6/2020,7
,Slovenia,3/5/2020,2
,Slovenia,3/4/2020,0
,Slovenia,3/3/2020,0
,Slovenia,3/2/2020,0
,Slovenia,3/1/2020,0
,Slovenia,2/29/2020,0
,Slovenia,2/28/2020,0
,Slovenia,2/27/2020,0
,Slovenia,2/26/2020,0
,Slovenia,2/25/2020,0
,Slovenia,2/24/2020,0
,Slovenia,2/23/2020,0
,Slovenia,2/22/2020,0
,Slovenia,2/21/2020,0
,Slovenia,2/20/2020,0
,Slovenia,2/19/2020,0
,Slovenia,2/18/2020,0
,Slovenia,2/17/2020,0
,Slovenia,2/16/2020,0
,Slovenia,2/15/2020,0
,Slovenia,2/14/2020,0
,Slovenia,2/13/2020,0
,Slovenia,2/12/2020,0
,Slovenia,2/11/2020,0
,Slovenia,2/10/2020,0
,Slovenia,2/9/2020,0
,Slovenia,2/8/2020,0
,Slovenia,2/7/2020,0
,Slovenia,2/6/2020,0
,Slovenia,2/5/2020,0
,Slovenia,2/4/2020,0
,Slovenia,2/3/2020,0
,Slovenia,2/2/2020,0
,Slovenia,2/1/2020,0
,Slovenia,1/31/2020,0
,Slovenia,1/30/2020,0
,Slovenia,1/29/2020,0
,Slovenia,1/28/2020,0
,Slovenia,1/27/2020,0
,Slovenia,1/26/2020,0
,Slovenia,1/25/2020,0
,Slovenia,1/24/2020,0
,Slovenia,1/23/2020,0
,Slovenia,1/22/2020,0
,Somalia,4/14/2020,60
,Somalia,4/13/2020,60
,Somalia,4/12/2020,25
,Somalia,4/11/2020,21
,Somalia,4/10/2020,21
,Somalia,4/9/2020,12
,Somalia,4/8/2020,12
,Somalia,4/7/2020,8
,Somalia,4/6/2020,7
,Somalia,4/5/2020,7
,Somalia,4/4/2020,7
,Somalia,4/3/2020,7
,Somalia,4/2/2020,5
,Somalia,4/1/2020,5
,Somalia,3/31/2020,5
,Somalia,3/30/2020,3
,Somalia,3/29/2020,3
,Somalia,3/28/2020,3
,Somalia,3/27/2020,3
,Somalia,3/26/2020,2
,Somalia,3/25/2020,1
,Somalia,3/24/2020,1
,Somalia,3/23/2020,1
,Somalia,3/22/2020,1
,Somalia,3/21/2020,1
,Somalia,3/20/2020,1
,Somalia,3/19/2020,1
,Somalia,3/18/2020,1
,Somalia,3/17/2020,1
,Somalia,3/16/2020,1
,Somalia,3/15/2020,0
,Somalia,3/14/2020,0
,Somalia,3/13/2020,0
,Somalia,3/12/2020,0
,Somalia,3/11/2020,0
,Somalia,3/10/2020,0
,Somalia,3/9/2020,0
,Somalia,3/8/2020,0
,Somalia,3/7/2020,0
,Somalia,3/6/2020,0
,Somalia,3/5/2020,0
,Somalia,3/4/2020,0
,Somalia,3/3/2020,0
,Somalia,3/2/2020,0
,Somalia,3/1/2020,0
,Somalia,2/29/2020,0
,Somalia,2/28/2020,0
,Somalia,2/27/2020,0
,Somalia,2/26/2020,0
,Somalia,2/25/2020,0
,Somalia,2/24/2020,0
,Somalia,2/23/2020,0
,Somalia,2/22/2020,0
,Somalia,2/21/2020,0
,Somalia,2/20/2020,0
,Somalia,2/19/2020,0
,Somalia,2/18/2020,0
,Somalia,2/17/2020,0
,Somalia,2/16/2020,0
,Somalia,2/15/2020,0
,Somalia,2/14/2020,0
,Somalia,2/13/2020,0
,Somalia,2/12/2020,0
,Somalia,2/11/2020,0
,Somalia,2/10/2020,0
,Somalia,2/9/2020,0
,Somalia,2/8/2020,0
,Somalia,2/7/2020,0
,Somalia,2/6/2020,0
,Somalia,2/5/2020,0
,Somalia,2/4/2020,0
,Somalia,2/3/2020,0
,Somalia,2/2/2020,0
,Somalia,2/1/2020,0
,Somalia,1/31/2020,0
,Somalia,1/30/2020,0
,Somalia,1/29/2020,0
,Somalia,1/28/2020,0
,Somalia,1/27/2020,0
,Somalia,1/26/2020,0
,Somalia,1/25/2020,0
,Somalia,1/24/2020,0
,Somalia,1/23/2020,0
,Somalia,1/22/2020,0
,South Africa,4/14/2020,2415
,South Africa,4/13/2020,2272
,South Africa,4/12/2020,2173
,South Africa,4/11/2020,2028
,South Africa,4/10/2020,2003
,South Africa,4/9/2020,1934
,South Africa,4/8/2020,1845
,South Africa,4/7/2020,1749
,South Africa,4/6/2020,1686
,South Africa,4/5/2020,1655
,South Africa,4/4/2020,1585
,South Africa,4/3/2020,1505
,South Africa,4/2/2020,1462
,South Africa,4/1/2020,1380
,South Africa,3/31/2020,1353
,South Africa,3/30/2020,1326
,South Africa,3/29/2020,1280
,South Africa,3/28/2020,1187
,South Africa,3/27/2020,1170
,South Africa,3/26/2020,927
,South Africa,3/25/2020,709
,South Africa,3/24/2020,554
,South Africa,3/23/2020,402
,South Africa,3/22/2020,274
,South Africa,3/21/2020,240
,South Africa,3/20/2020,202
,South Africa,3/19/2020,150
,South Africa,3/18/2020,116
,South Africa,3/17/2020,62
,South Africa,3/16/2020,62
,South Africa,3/15/2020,51
,South Africa,3/14/2020,38
,South Africa,3/13/2020,24
,South Africa,3/12/2020,17
,South Africa,3/11/2020,13
,South Africa,3/10/2020,7
,South Africa,3/9/2020,3
,South Africa,3/8/2020,3
,South Africa,3/7/2020,1
,South Africa,3/6/2020,1
,South Africa,3/5/2020,1
,South Africa,3/4/2020,0
,South Africa,3/3/2020,0
,South Africa,3/2/2020,0
,South Africa,3/1/2020,0
,South Africa,2/29/2020,0
,South Africa,2/28/2020,0
,South Africa,2/27/2020,0
,South Africa,2/26/2020,0
,South Africa,2/25/2020,0
,South Africa,2/24/2020,0
,South Africa,2/23/2020,0
,South Africa,2/22/2020,0
,South Africa,2/21/2020,0
,South Africa,2/20/2020,0
,South Africa,2/19/2020,0
,South Africa,2/18/2020,0
,South Africa,2/17/2020,0
,South Africa,2/16/2020,0
,South Africa,2/15/2020,0
,South Africa,2/14/2020,0
,South Africa,2/13/2020,0
,South Africa,2/12/2020,0
,South Africa,2/11/2020,0
,South Africa,2/10/2020,0
,South Africa,2/9/2020,0
,South Africa,2/8/2020,0
,South Africa,2/7/2020,0
,South Africa,2/6/2020,0
,South Africa,2/5/2020,0
,South Africa,2/4/2020,0
,South Africa,2/3/2020,0
,South Africa,2/2/2020,0
,South Africa,2/1/2020,0
,South Africa,1/31/2020,0
,South Africa,1/30/2020,0
,South Africa,1/29/2020,0
,South Africa,1/28/2020,0
,South Africa,1/27/2020,0
,South Africa,1/26/2020,0
,South Africa,1/25/2020,0
,South Africa,1/24/2020,0
,South Africa,1/23/2020,0
,South Africa,1/22/2020,0
,South Sudan,4/14/2020,4
,South Sudan,4/13/2020,4
,South Sudan,4/12/2020,4
,South Sudan,4/11/2020,4
,South Sudan,4/10/2020,4
,South Sudan,4/9/2020,3
,South Sudan,4/8/2020,2
,South Sudan,4/7/2020,2
,South Sudan,4/6/2020,1
,South Sudan,4/5/2020,1
,South Sudan,4/4/2020,0
,South Sudan,4/3/2020,0
,South Sudan,4/2/2020,0
,South Sudan,4/1/2020,0
,South Sudan,3/31/2020,0
,South Sudan,3/30/2020,0
,South Sudan,3/29/2020,0
,South Sudan,3/28/2020,0
,South Sudan,3/27/2020,0
,South Sudan,3/26/2020,0
,South Sudan,3/25/2020,0
,South Sudan,3/24/2020,0
,South Sudan,3/23/2020,0
,South Sudan,3/22/2020,0
,South Sudan,3/21/2020,0
,South Sudan,3/20/2020,0
,South Sudan,3/19/2020,0
,South Sudan,3/18/2020,0
,South Sudan,3/17/2020,0
,South Sudan,3/16/2020,0
,South Sudan,3/15/2020,0
,South Sudan,3/14/2020,0
,South Sudan,3/13/2020,0
,South Sudan,3/12/2020,0
,South Sudan,3/11/2020,0
,South Sudan,3/10/2020,0
,South Sudan,3/9/2020,0
,South Sudan,3/8/2020,0
,South Sudan,3/7/2020,0
,South Sudan,3/6/2020,0
,South Sudan,3/5/2020,0
,South Sudan,3/4/2020,0
,South Sudan,3/3/2020,0
,South Sudan,3/2/2020,0
,South Sudan,3/1/2020,0
,South Sudan,2/29/2020,0
,South Sudan,2/28/2020,0
,South Sudan,2/27/2020,0
,South Sudan,2/26/2020,0
,South Sudan,2/25/2020,0
,South Sudan,2/24/2020,0
,South Sudan,2/23/2020,0
,South Sudan,2/22/2020,0
,South Sudan,2/21/2020,0
,South Sudan,2/20/2020,0
,South Sudan,2/19/2020,0
,South Sudan,2/18/2020,0
,South Sudan,2/17/2020,0
,South Sudan,2/16/2020,0
,South Sudan,2/15/2020,0
,South Sudan,2/14/2020,0
,South Sudan,2/13/2020,0
,South Sudan,2/12/2020,0
,South Sudan,2/11/2020,0
,South Sudan,2/10/2020,0
,South Sudan,2/9/2020,0
,South Sudan,2/8/2020,0
,South Sudan,2/7/2020,0
,South Sudan,2/6/2020,0
,South Sudan,2/5/2020,0
,South Sudan,2/4/2020,0
,South Sudan,2/3/2020,0
,South Sudan,2/2/2020,0
,South Sudan,2/1/2020,0
,South Sudan,1/31/2020,0
,South Sudan,1/30/2020,0
,South Sudan,1/29/2020,0
,South Sudan,1/28/2020,0
,South Sudan,1/27/2020,0
,South Sudan,1/26/2020,0
,South Sudan,1/25/2020,0
,South Sudan,1/24/2020,0
,South Sudan,1/23/2020,0
,South Sudan,1/22/2020,0
,Spain,4/14/2020,172541
,Spain,4/13/2020,170099
,Spain,4/12/2020,166831
,Spain,4/11/2020,163027
,Spain,4/10/2020,158273
,Spain,4/9/2020,153222
,Spain,4/8/2020,148220
,Spain,4/7/2020,141942
,Spain,4/6/2020,136675
,Spain,4/5/2020,131646
,Spain,4/4/2020,126168
,Spain,4/3/2020,119199
,Spain,4/2/2020,112065
,Spain,4/1/2020,104118
,Spain,3/31/2020,95923
,Spain,3/30/2020,87956
,Spain,3/29/2020,80110
,Spain,3/28/2020,73235
,Spain,3/27/2020,65719
,Spain,3/26/2020,57786
,Spain,3/25/2020,49515
,Spain,3/24/2020,39885
,Spain,3/23/2020,35136
,Spain,3/22/2020,28768
,Spain,3/21/2020,25374
,Spain,3/20/2020,20410
,Spain,3/19/2020,17963
,Spain,3/18/2020,13910
,Spain,3/17/2020,11748
,Spain,3/16/2020,9942
,Spain,3/15/2020,7798
,Spain,3/14/2020,6391
,Spain,3/13/2020,5232
,Spain,3/12/2020,2277
,Spain,3/11/2020,2277
,Spain,3/10/2020,1695
,Spain,3/9/2020,1073
,Spain,3/8/2020,673
,Spain,3/7/2020,500
,Spain,3/6/2020,400
,Spain,3/5/2020,259
,Spain,3/4/2020,222
,Spain,3/3/2020,165
,Spain,3/2/2020,120
,Spain,3/1/2020,84
,Spain,2/29/2020,45
,Spain,2/28/2020,32
,Spain,2/27/2020,15
,Spain,2/26/2020,13
,Spain,2/25/2020,6
,Spain,2/24/2020,2
,Spain,2/23/2020,2
,Spain,2/22/2020,2
,Spain,2/21/2020,2
,Spain,2/20/2020,2
,Spain,2/19/2020,2
,Spain,2/18/2020,2
,Spain,2/17/2020,2
,Spain,2/16/2020,2
,Spain,2/15/2020,2
,Spain,2/14/2020,2
,Spain,2/13/2020,2
,Spain,2/12/2020,2
,Spain,2/11/2020,2
,Spain,2/10/2020,2
,Spain,2/9/2020,2
,Spain,2/8/2020,1
,Spain,2/7/2020,1
,Spain,2/6/2020,1
,Spain,2/5/2020,1
,Spain,2/4/2020,1
,Spain,2/3/2020,1
,Spain,2/2/2020,1
,Spain,2/1/2020,1
,Spain,1/31/2020,0
,Spain,1/30/2020,0
,Spain,1/29/2020,0
,Spain,1/28/2020,0
,Spain,1/27/2020,0
,Spain,1/26/2020,0
,Spain,1/25/2020,0
,Spain,1/24/2020,0
,Spain,1/23/2020,0
,Spain,1/22/2020,0
,Sri Lanka,4/14/2020,233
,Sri Lanka,4/13/2020,217
,Sri Lanka,4/12/2020,210
,Sri Lanka,4/11/2020,198
,Sri Lanka,4/10/2020,190
,Sri Lanka,4/9/2020,190
,Sri Lanka,4/8/2020,189
,Sri Lanka,4/7/2020,185
,Sri Lanka,4/6/2020,178
,Sri Lanka,4/5/2020,176
,Sri Lanka,4/4/2020,166
,Sri Lanka,4/3/2020,159
,Sri Lanka,4/2/2020,151
,Sri Lanka,4/1/2020,146
,Sri Lanka,3/31/2020,143
,Sri Lanka,3/30/2020,122
,Sri Lanka,3/29/2020,117
,Sri Lanka,3/28/2020,113
,Sri Lanka,3/27/2020,106
,Sri Lanka,3/26/2020,106
,Sri Lanka,3/25/2020,102
,Sri Lanka,3/24/2020,102
,Sri Lanka,3/23/2020,97
,Sri Lanka,3/22/2020,82
,Sri Lanka,3/21/2020,77
,Sri Lanka,3/20/2020,73
,Sri Lanka,3/19/2020,60
,Sri Lanka,3/18/2020,51
,Sri Lanka,3/17/2020,44
,Sri Lanka,3/16/2020,28
,Sri Lanka,3/15/2020,18
,Sri Lanka,3/14/2020,10
,Sri Lanka,3/13/2020,6
,Sri Lanka,3/12/2020,2
,Sri Lanka,3/11/2020,2
,Sri Lanka,3/10/2020,1
,Sri Lanka,3/9/2020,1
,Sri Lanka,3/8/2020,1
,Sri Lanka,3/7/2020,1
,Sri Lanka,3/6/2020,1
,Sri Lanka,3/5/2020,1
,Sri Lanka,3/4/2020,1
,Sri Lanka,3/3/2020,1
,Sri Lanka,3/2/2020,1
,Sri Lanka,3/1/2020,1
,Sri Lanka,2/29/2020,1
,Sri Lanka,2/28/2020,1
,Sri Lanka,2/27/2020,1
,Sri Lanka,2/26/2020,1
,Sri Lanka,2/25/2020,1
,Sri Lanka,2/24/2020,1
,Sri Lanka,2/23/2020,1
,Sri Lanka,2/22/2020,1
,Sri Lanka,2/21/2020,1
,Sri Lanka,2/20/2020,1
,Sri Lanka,2/19/2020,1
,Sri Lanka,2/18/2020,1
,Sri Lanka,2/17/2020,1
,Sri Lanka,2/16/2020,1
,Sri Lanka,2/15/2020,1
